time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_time,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_Component A to Reactor,t2_Component B to Reactor,t2_Component C to Reactor,t2_Component D to Reactor,t2_Component E to Reactor,t2_Component F to Reactor,t2_Component A in Purge,t2_Component B in Purge,t2_Component C in Purge,t2_Component D in Purge,t2_Component E in Purge,t2_Component F in Purge,t2_Component G in Purge,t2_Component H in Purge,t2_Component D in Product,t2_Component E in Product,t2_Component F in Product,t2_Component G in Product,t2_Component H in Product,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load,anomaly,t2_stat
0.55,0.2348,3677.4,4489.8,9.3199,26.695,42.014,2703.9,75.193,120.39,0.35435,80.241,48.487,2632.9,26.304,48.203,3102.2,23.319,65.774,230.92,341.2,94.645,77.569,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,62.645,54.542,23.133,61.425,21.93,42.262,33.648,42.375,47.328,40.344,17.198,2.6086105205215486,0.5561494860982142,0.4708936747893571,0.7967839213484372,0.391930548560384,1.6745844892906874,2.3356441300780464,0.018412642542101676,0.5302483320570563,0.7500243441651182,1.680167444087016,0.6287677023683869,1.4884539386176967,0.004499635816217524,1.6971697164264081,2.3607328974266917,0.02598727824626915,0.6218190455327303,0.3304363693245842,0.5210726066869026,0.010847299110881054,0.10595457561630077,1.683442462810858,0.12044731826831308,0.7204529007584639,1.1235637627464237,2.0052875067735156,0.16881408599468148,1.5845037278366523,0.19994204869815616,0.21725514844733027,0.0933663214547295,0.3340398275562369,0.07625601354918513,1.0108260319889728,0.8817840537626579,1.1961797391514144,0.5998644633346292,1.0959851808635848,0.9051964754932355,1.4102915888501923,1.4367735014302068,0.6358111424914109,2.2022774728055543,0.5569262973785172,0.23052490375516269,0.3336378788404092,1.7322954916776463,1.4882909340230224,2.360775280557913,0.5768095912160928,1.3316416969413265,0.6779827244397608,False,22.81115354412361
0.6000000000000001,0.2357,3643.6,4517.4,9.4013,26.404,42.81,2703.8,74.927,120.41,0.35572,80.159,50.624,2632.1,26.284,49.862,3100.8,22.81,65.806,228.63,341.84,94.6,77.188,32.148,8.9493,26.111,6.7796,18.826,1.6824,32.876,13.811,23.921,1.2803,18.58,2.2525,4.8822,2.2569,0.014489,0.81503,0.1046,54.279,44.352,63.225,54.212,23.045,59.849,21.885,42.095,39.936,46.215,47.502,41.941,18.437,2.632633392455866,0.6037405161533462,1.267128334933919,0.31305914481369235,1.0395322530579472,6.518965478839248,6.276875495302552,0.03196923693789627,0.19197463011973104,0.7159655063582367,1.931863077502648,0.20135846786539865,0.3890250037222646,0.05226932371781129,2.1412194258460056,0.1399319035943235,0.0746280761058028,0.19900889639682162,0.28709403655655125,0.7961953542182295,0.2911446275660029,0.05074704016947271,0.5015491899137798,0.13127028559107742,1.0239562057863867,1.1342573717640185,1.6720919851444762,0.19411419380938003,2.0474985073012943,0.24184834943662226,0.19557969220782123,0.0872307221464908,0.4348305302637725,0.13468783938445764,1.4160652887724345,1.1047575389978594,1.3859378866322238,0.6040522484135046,1.7680348953550227,0.8236033399327769,1.56424121723728,1.9847187200714422,0.5732714807187762,0.9426581787234788,0.6675605355412018,1.9178723928938952,0.7150643587150346,1.7040296343710335,0.38890792936504764,0.13982386758836765,0.5616244774104013,2.455105083625375,0.18952367762765918,False,27.962185082676154
0.65,0.25649,3680.1,4506.3,9.3763,27.232,42.42,2702.1,74.162,120.4,0.33749,79.954,49.921,2630.5,24.338,50.699,3100.0,23.758,65.755,229.37,341.99,94.588,76.938,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.793,53.85,25.789,59.739,22.07,39.762,37.869,48.152,47.409,40.571,16.216,3.1163983224351837,0.2238864144299007,0.745913114698366,0.14577425960627227,0.7306946616234942,4.045193167244862,0.6599932027803664,0.17857646742759153,3.5528226977688964,0.0022315564223119883,0.032710245722549054,1.141747177325543,0.08662856913528844,0.19174821608747128,2.110893201060203,0.6672632063734991,0.16243352365272656,1.3320012952304119,0.44035087811399043,0.684194863009033,0.4451511847457447,0.1432567684423771,1.9239980113516606,2.454866789031625,1.831058907460698,2.275387999360364,3.112080776651648,0.059413434368382194,1.443226747595871,0.7623869177093473,4.086108171718168,1.2715964933369375,0.12020991008366994,0.2084023724876486,3.7516429485157574,0.859804598879605,0.30581794312991495,0.6251275686572344,1.794970883518564,0.9924054112366114,1.729587081958187,2.1250642468463083,2.0064067357532998,0.512590988321336,0.44041074487220355,1.8034234161976448,0.11449342767059308,0.22037558510541283,0.08631410683019157,0.6674051540300132,0.6039144311915937,0.956709829501054,1.3331093579976057,False,28.894411569421802
0.7000000000000001,0.25909,3693.7,4514.2,9.3814,27.158,42.552,2702.5,75.831,120.42,0.33658,80.13,51.44,2632.0,25.9,48.819,3101.2,23.161,65.743,229.76,341.33,94.483,77.574,31.846,8.9871,26.038,6.7198,18.788,1.6393,32.8,13.653,24.249,1.2589,18.659,2.3039,4.8773,2.3073,0.014489,0.81503,0.1046,54.279,44.352,63.56,53.755,25.532,61.357,22.12,39.873,42.336,43.801,47.349,42.213,17.59,3.7787186205545273,0.27170790504667075,1.68728854655593,0.21887171825456783,0.6135354462614708,2.7258678096322155,1.9539059513239418,0.14142950321753342,4.228345034133994,1.516500851519472,0.03337599478599943,0.056983575262838516,1.610929675109771,0.07601736612007153,1.7964556284448008,1.338798302825029,0.05272409191442134,0.28202420829291797,0.32635458850477467,0.45627594752866135,0.04363375235301444,1.3397303076133873,1.7944060956660415,2.6534073124323068,2.4424943014669775,2.039379024327296,3.7654467831238843,0.05579919312047115,1.758770281243944,0.7551305758275596,4.017194016356807,1.5414701433713371,0.11273462008226326,0.26878931291300523,3.9059700050674966,0.8339634274698287,0.3046777565241114,0.8105066591917447,1.871169807425806,1.1584600426084277,2.0753110415878977,2.8454205017249836,1.3468462019757632,1.050563058842632,0.2914436051602474,0.13471833520807458,0.06010424615603322,0.1525851583590799,1.6102036717761907,1.338739234189271,0.47139554070643164,3.277611161948706,0.3110928751379894,False,33.54192497358848
0.75,0.2908,3713.0,4521.6,9.3023,26.873,42.685,2704.9,74.45,120.38,0.31894,80.302,49.355,2633.8,23.187,50.428,3103.6,23.614,65.751,230.21,341.2,94.458,77.751,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.014489,0.81503,0.1046,54.279,44.352,63.876,53.754,28.544,62.431,21.902,37.636,36.203,47.524,47.281,40.925,16.49,3.108760751947286,2.1459026182783014,2.91182955733772,0.6023289877475821,0.6929327418506838,0.32238842009745766,4.272895671663188,0.04463855209518002,2.2633820085363143,1.90070347118424,2.272124201006307,1.18857007607429,0.6093642304253682,0.06151814163194872,5.333237390354819,0.384020825723744,0.2384024555924261,1.3863501495348642,0.46837910917316233,0.6749335568752044,0.023035203549856588,1.8735802320974324,3.1320239438962587,1.3635836721254164,5.282864963351681,3.649630834807907,2.1547026833050222,0.6741505386086208,4.146134544936365,0.11957273035051179,0.8017871661145679,0.6932136134171536,3.334538615557468,0.5770653276851637,0.5433381964477559,0.3458535625488539,1.9195440270946367,0.658296173975232,1.8959514792068364,0.9742653118631349,1.7300764838886529,2.487193065031823,2.22752476082652,0.9892158243985996,2.109704822691647,1.9866980980399644,0.6356229714018206,2.5531136841962496,0.609012365257767,0.38380561906335026,0.6786860380419236,0.5798822121991523,1.4560579341265343,False,37.44932629193068
0.8,0.29176,3713.7,4501.2,9.3591,26.744,42.092,2706.8,75.553,120.41,0.31518,80.421,48.848,2635.9,24.526,49.526,3104.1,24.509,65.818,226.84,341.66,94.224,77.227,32.377,9.0958,25.924,6.7767,18.918,1.7001,32.966,13.866,24.153,1.1243,18.499,2.2626,4.8358,2.2511,0.017134,0.84727,0.1028,52.902,43.729,63.865,53.998,28.45,60.255,22.152,38.096,34.711,45.437,47.058,41.889,14.375,2.9231970443618325,2.1672092918139056,3.229701518850305,0.3089188561608105,0.17834474897707875,1.4202960869449854,2.523908874631975,0.15683443268138472,1.9921055378291423,0.6562631392490929,2.7749236394195025,1.5195489935895206,1.1962284029727477,0.19041161873128565,1.0288035326014358,0.5462671162006344,0.19808058062730033,4.652210051828919,0.2806611462167839,0.8679728219060477,0.22479997718805783,5.297077896540281,0.22838742163270961,1.1755301975250008,5.32223390038752,2.970422094605052,2.2999432660867223,0.4824334217971248,3.209139069146319,0.1456160788687254,0.6737526373039887,0.6763710223230376,2.859927371632039,0.5411113192272321,0.5303803391589471,0.3224089669647854,2.0698104780347366,0.25538963243199525,0.5939136341460198,0.5642593575420395,4.355406114832137,0.3957563977819018,2.0464303892051587,0.12874785749303608,2.0268368031130084,1.3762564211909731,0.011089294247718281,2.1272791155858095,1.195814387331354,0.5462744652729474,0.6405114171272053,1.6609067261160613,4.746206270169798,False,38.58326956121828
0.8500000000000001,0.23719,3672.7,4534.8,9.2755,26.619,42.459,2703.7,75.906,120.39,0.33876,80.243,49.671,2632.1,25.148,50.365,3099.2,22.109,65.801,225.24,341.55,94.443,76.949,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.197,53.263,23.865,62.327,22.318,40.833,37.131,47.379,46.957,40.956,20.094,2.694529163796177,0.5410624359716855,0.33763000656907577,0.8032635632736,0.8286891681019616,2.3254315903211173,0.8723035252200375,0.04639203250801872,2.7171188366278867,0.526356039566359,0.159425284476312,0.5466561788050069,0.2455179450972611,0.06209640569131771,0.009259527413434762,0.21955840618561928,0.24924885696820342,1.7072317370972612,0.261671278524197,1.0915292678956625,0.12625206508266254,1.0319391923704626,1.4942885495035556,0.28428341186944406,0.37745216006226034,0.8347270104880181,0.6178658349421438,0.23325778191724714,2.278374588353175,0.44314230510981645,0.0018043962895562126,0.40626676820389707,0.15127155324184785,0.37377902176555367,1.219000294052414,0.45361770624814884,0.261114187299818,0.13945027526514553,0.3957428212260961,0.4306047342433452,2.993972712468967,0.28291513612120617,2.717550678588913,3.257956221668674,0.3204294076958222,1.0494609839662699,0.17901654391098104,0.5361660883486812,0.24567659337326156,0.21964327248389864,0.6765025238733556,0.22898151676461725,1.689405293964456,False,19.600216190691807
0.9,0.23812,3661.2,4479.4,9.2821,27.286,42.303,2696.1,74.57,120.4,0.33787,79.805,49.889,2624.5,25.232,50.091,3094.2,22.187,65.74,225.59,341.38,94.538,76.789,32.248,8.8607,26.162,6.9387,18.875,1.6302,33.051,13.826,23.782,1.2428,18.718,2.2891,4.8282,2.2903,0.017134,0.84727,0.1028,52.902,43.729,64.396,53.927,23.773,59.957,22.223,40.941,37.774,46.744,46.687,41.324,19.96,2.2253319685681254,0.6344258773189562,0.06893393589849652,1.2446115215144313,0.61935114936469,4.587332518936969,0.2723036357935244,1.0878068295468095,1.7639481475559327,0.0020282695566119823,0.07799491917598583,2.319235698837047,0.10120283717054158,1.059224093238036,0.12171697624207084,0.03687260160740616,1.308713335218773,1.561919311017203,0.5545562474738313,1.325854427055562,0.06707048997383595,0.38522825660537063,3.452050277875054,0.38672443943264684,0.46700806772249304,0.8362399810832173,0.6885170405761265,0.43204892464260714,2.0878018662521067,0.4535352675701218,0.0030585813456567275,0.5234442696164977,0.12927577455453493,0.39748443074568124,1.4962541454133953,0.48304615807629836,0.24960454068791976,0.2638492138731252,0.6252174094505082,0.48197183542984484,4.158236523147204,0.39812134981653874,4.656300116346578,0.11534720776458642,0.4571690897498658,1.5117265025694697,0.14917409173710539,0.6415234232816409,0.10106084797435808,0.036679549155235226,1.0176579602332407,0.4368732784925056,1.60824350287272,False,27.661606605851365
0.95,0.25179,3666.1,4526.5,9.3263,26.953,42.107,2695.5,75.508,120.38,0.33706,79.844,49.974,2624.6,24.686,50.815,3092.3,22.681,65.623,225.91,341.66,94.685,77.217,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,62.914,53.447,24.63,61.859,21.95,39.997,38.022,48.419,46.426,40.819,18.776,2.6768416683372256,0.03547959588881916,0.09983343447363441,0.5798724206272265,0.21032399286047884,0.24404137551733313,1.7327606946991159,0.8358161090459609,1.0039780464502228,0.8733941862652557,0.0023459766270838376,1.2539345741017927,0.048909609286769275,0.7569449458017283,0.5857762286233972,0.5777906618124523,1.2225951050018227,0.3412500847346988,0.6077543548006683,0.9198808910380258,0.18007682010665638,0.33597421805535177,0.2889294298476668,1.0327114495674623,0.9165865492855723,0.07966346384193415,0.7139093349421797,0.2243404416505231,0.44637597327304723,1.6285125284621829,0.20530812205507215,1.1834123345763519,0.488069732629584,0.3568375710402567,0.6387482366893068,2.9441553496364055,0.2048051689339748,0.17353282011060142,0.45891189145264066,0.4176634749574435,3.4235579189162246,0.2378628735016771,0.12035483343827987,1.712877281142684,0.008297936715203947,0.4558688412660541,0.22290805094182997,0.06080230146873554,0.04918521191831067,0.5774350083845501,0.8443361353508099,0.36860740203449144,0.35327456999075046,False,17.325933332562812
1.0,0.25299,3650.4,4477.0,9.2933,27.165,42.307,2699.2,75.131,120.38,0.33704,80.191,48.99,2628.4,25.703,49.477,3095.0,22.979,65.587,225.03,341.35,94.677,77.754,31.956,8.9687,26.298,6.9393,18.891,1.6501,33.267,13.805,24.303,1.221,18.729,2.2572,4.9425,2.3104,0.017134,0.84727,0.1028,52.902,43.729,63.183,54.04,24.512,61.572,22.608,39.999,35.128,45.325,46.273,41.153,18.022,2.9711735509453856,0.059621108219893235,0.6450528805452757,1.5068200394685007,0.8262420896329276,2.4514463883326476,0.23490198698084128,0.34718115174208053,0.28172412314040024,1.1969323236483234,0.0006107575568468105,0.38155923196911573,0.8434876823163373,0.27738103830646116,0.886430678509097,0.412307986575553,0.7062845694072025,0.015986025557944823,0.8203423293020952,1.3310101161172985,0.042951333819126,0.3254039694703454,3.084196115367221,1.046785686267954,1.171815211927043,0.1145827829999263,0.9324126363580847,0.3667606851679607,0.5325146089742713,1.9236048104817909,0.28298202344867784,1.397780263914941,0.4870454404883567,0.5698376413133379,0.7628354943058462,3.615148304177249,0.27614508882226196,0.21820515607154659,0.6809623912770291,0.5402825364928416,4.040369748999441,0.28759388008547526,0.33312262625206834,0.273396367106031,0.05073218282106587,0.3836979551886437,1.1765735145959417,0.058312069049166075,0.8433579622871235,0.41184628410304697,1.1453462398207852,0.06491956339534721,0.0300348262279841,False,21.464969866103626
1.05,0.27833,3649.7,4479.9,9.3486,26.387,42.564,2701.5,75.073,120.4,0.33729,80.384,50.172,2630.3,27.059,50.066,3097.6,22.868,65.649,226.86,341.45,94.518,77.321,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.137,53.947,27.761,60.589,21.743,39.398,38.607,46.686,46.688,41.585,18.294,2.2468590824929864,1.1327573356647422,0.6501448731650424,1.55244851975601,0.07849996123959445,7.380013267758091,1.354145506058141,0.13222914083666099,0.15538543297119584,0.6722818212609349,0.0041514023175621495,2.4902699041946796,0.05847916941288901,0.13035767273022644,5.3305652337443306,0.0819605135784254,0.18798585014142724,0.06809947404626242,0.7661490165084394,1.3473474491964064,0.16306613558808172,0.048686474177450145,1.1731700291408282,0.7929218564212422,5.0866966103865705,1.833764131802258,1.5113627572905306,0.22329285608462257,1.4057907765257223,0.7892857599723219,2.5200028554538045,2.1222749403278915,2.592305436757317,0.9110827074138355,5.715083803392361,0.029448552856781475,3.2134539224887444,0.1147648582005423,3.231959522869016,1.9335498239016111,0.9310230149519821,1.3444615241417872,0.2086648547666031,0.039840119410547666,1.2929755702030548,0.8718582227705064,1.2647897366383785,0.4936842687948562,0.05869149988707208,0.08171963617877295,1.1000038661091436,0.3250342291996219,0.08501175880413764,False,34.68087052908463
1.1,0.27992,3647.2,4516.1,9.4227,27.093,42.452,2701.2,74.917,120.41,0.33888,80.229,49.531,2629.9,24.622,51.106,3097.5,22.978,65.679,225.78,341.07,94.626,77.43,32.294,9.0822,26.056,6.9624,18.749,1.6767,33.065,13.966,23.52,1.3563,18.466,2.2213,4.8492,2.232,0.018032,0.87043,0.10962,53.559,43.529,63.179,53.514,27.605,61.209,22.133,39.204,36.719,49.093,46.898,41.303,18.034,2.274744959048563,1.339763154851696,0.7758432540208883,0.2727632394677738,1.5334490110822658,1.5770232631924122,0.05201418581130513,0.06168178558686088,0.35364336700212057,0.0021398483631527494,0.08861218603551275,2.4267123405369704,0.43419012273351915,0.03224583278876457,1.2650404863863323,1.2150369420025278,0.23643429403526572,0.33338616340939997,0.674082644159346,1.58728033402253,1.0316766094236416,1.2891775072356617,3.439342113271341,0.5675007044718204,4.3599321050781725,1.9558988426863169,1.562085327214946,0.1999762584075303,1.2981828175586616,0.787087075061269,2.243038460616587,2.456593463574,2.1750494173018597,0.8253480214355389,5.209556518811621,0.024256104066617424,2.941880394625862,0.11819709250189589,2.9150015731252683,1.967945894626542,0.8233366365514887,1.18845571024176,0.18793610977683103,1.8282116074233454,1.3638554365106474,0.02401306527593475,0.6193122727190388,0.4984280917791664,0.4343453174792919,1.214835497789685,1.053258866246972,0.3253943946025128,0.38663349124586327,False,27.724814151362587
1.15,0.24735,3648.7,4505.7,9.465,26.761,42.765,2699.8,74.646,120.4,0.35154,80.175,52.351,2628.2,27.138,50.364,3096.8,23.114,65.707,227.59,341.4,94.625,77.243,32.415,8.9563,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.886,53.982,24.505,61.251,22.177,42.071,45.02,47.376,46.854,40.988,17.724,3.20512643463346,0.12871383360228042,0.6350628774086409,0.18118577523131021,2.614599953492416,1.6399579670096585,3.658626252453877,0.2814345648378575,1.2785477009163984,0.7646207726523091,1.5948778429835435,3.5033742986838896,3.2993805879425913,0.17914411971333144,5.046872123728139,0.31858083832068973,0.8386317280354328,0.4081411916139687,0.5077009882583444,1.4423315964494465,1.8380645657578025,1.056525985815754,3.325033846491241,1.9678863882610678,1.3395507989761477,0.6892254221676988,5.05011862544822,1.1560404738465695,3.898373040004319,2.551588770160608,0.6420281894772948,0.06496174487970423,1.8951798868854428,1.82071653061617,1.4763087416364817,0.5676429284857225,1.1845940377350888,0.10995517739535202,2.7523921448609205,2.262178356896722,0.8840104585619667,1.6541189271821384,0.34165066133628186,0.09295873186033074,0.06097781558072663,0.015124603030491486,1.3566212278426564,2.095518369442276,3.299329443254104,0.3190081988722053,1.1685197195800305,1.531021347514618,0.47220958966513776,False,35.28649699508747
1.2000000000000002,0.24847,3677.2,4491.0,9.3631,26.88,42.538,2699.6,74.685,120.39,0.35221,80.139,48.538,2628.1,26.368,50.855,3096.5,22.501,65.683,228.07,341.47,94.695,77.259,32.415,8.9563,26.225,6.6925,18.938,1.6194,32.598,13.782,23.943,1.3275,18.333,2.2519,4.8318,2.325,0.018032,0.87043,0.10962,53.559,43.529,62.396,54.157,24.396,61.648,21.921,41.989,33.798,48.512,46.931,40.832,19.179,2.843311740013688,0.08671435046750141,0.8316633369856461,0.8366806227347996,0.23657100471228742,0.34271356696569755,0.77867559972252,0.5964395968987667,1.020917694378561,1.50044605451458,1.610969672639863,3.107542849909941,1.896965576046759,0.4474782446981036,1.9767613045692687,0.6951862284496737,1.7171733308615906,0.5470406096414596,0.39204991618270335,1.373504001600489,2.9122152979243427,1.6203054879761967,2.6557110753141764,1.5898242039931498,1.2270156493753666,0.598745501589919,4.944275462815055,1.0249164808516984,3.293504023465817,2.0945734454207083,0.7401995213933029,0.06958384660618841,1.6169197497059755,1.9702031287443442,1.5709596429974184,0.5156132303989851,1.1470918606717377,0.12622652431453255,3.0694012595452556,2.1039519351153593,0.7296347257349346,1.7917533592524757,1.9689807222725773,0.898890917431817,0.10846643210880592,0.540922109264242,2.7889507999945704,2.0863577553438764,1.897243593786308,0.6953347254977446,1.0789408245372203,2.271723482582132,0.48078507625041844,False,28.237313802233228
1.25,0.23392,3732.0,4481.1,9.3416,26.901,42.089,2700.5,75.605,120.42,0.33267,80.246,50.045,2629.0,25.334,49.984,3097.3,21.802,65.689,227.78,341.38,94.569,77.377,32.247,9.0295,25.723,6.9583,18.586,1.6303,33.174,13.932,23.609,1.3523,18.964,2.2519,4.884,2.2843,0.018032,0.87043,0.10962,53.559,43.529,63.871,53.801,23.173,59.54,22.188,39.527,38.233,46.496,47.071,41.548,20.821,1.9689838962008246,0.9456572026111668,5.288182911033094,1.6565947889142436,0.10388503722288492,0.16279968785430926,2.7654833426366117,0.9603548108647323,3.1841957842203357,0.7017293449291132,0.5613246174044202,5.055007484119346,0.08557809884653887,0.7662421460537333,0.12237034564680216,0.1636659156592198,2.729544829895815,2.753269269442457,0.20819453077604702,1.373083808085259,4.965119171687328,1.073745434018758,3.1058148098385483,5.6131226417955205,3.2247314849948383,0.4338761729530145,1.4710346104553427,1.8017014108547114,2.694037522945594,0.5731047415098199,1.3544240928464988,0.0298564609282312,2.189586968522357,2.7129806433598853,1.6483588066209371,2.533534620942534,0.059162326477964725,0.13454020646298592,3.0921516702066527,1.4721096561701092,0.6298287311660804,1.7143874278601683,1.5699773348487431,0.7238146024358358,0.8669606229119871,2.7506381256374075,3.750618460551126,0.26026670893781273,0.08576527766017567,0.16384881070426674,0.9252502998546884,0.3048184524523557,2.6037829564099004,False,32.41031356605237
1.3,0.23546,3763.0,4542.1,9.3654,26.8,42.203,2700.0,74.491,120.41,0.33254,80.286,48.55,2628.4,24.971,49.573,3097.7,22.109,65.745,228.87,341.01,94.53,77.195,32.247,9.0295,25.723,6.9583,18.586,1.6303,33.174,13.932,23.609,1.3523,18.964,2.2519,4.884,2.2843,0.022881,0.85299,0.11356,53.254,44.275,63.338,53.072,23.022,60.996,22.045,39.542,33.833,45.547,47.723,40.676,20.1,2.7249120523181865,0.7179544845496966,10.614655425825198,2.5382145273125367,0.2298566984451842,1.392226118959433,2.4983448662413172,1.3838183767831111,2.245160766580526,0.00353480873401536,0.7683131571079912,4.36368362931483,1.772678101902491,1.103667024624152,1.280010889404705,0.6688402065545523,4.254566484306819,1.802425049104464,0.08108357849228442,1.2307227724495775,7.4359038941010995,1.1842744037154276,0.8964944134006364,6.829779579126631,3.496818486327136,0.5360944536569722,2.14368677479556,1.623310020845446,2.7437438337948947,0.6686188976905738,1.649483207394954,0.038277720517778474,2.4952702488253378,3.09343243172714,1.8697766369197728,2.518404115385585,0.07558852666038748,0.6384562634136766,1.3153914836881886,2.695175398930534,1.9028882010038146,1.0222400883784408,0.5788453512543358,6.439093620639922,0.7866806719915292,0.3863793169741565,5.9855406280515915,0.2609529331365342,1.772562193808086,0.6690809599079468,0.6318377651802151,3.739355713909274,1.6829339967424646,False,36.85353292385544
1.35,0.24973,3648.5,4534.8,9.2431,26.767,42.384,2697.8,74.593,120.42,0.34966,80.234,50.876,2626.3,24.614,49.244,3095.6,23.122,65.814,233.45,340.95,94.523,77.376,32.51,9.0514,25.98,6.8278,18.649,1.6778,32.552,13.842,23.278,1.2319,18.497,2.2556,4.8516,2.3324,0.022881,0.85299,0.11356,53.254,44.275,63.03,54.024,24.519,59.965,21.921,41.512,40.678,44.784,47.702,41.456,17.687,3.243115756538009,4.093783941861853,0.799657395475843,2.241053598018004,1.9811180941525135,1.8902203818394683,0.43510771900888573,1.7197810999119536,1.7543692615231465,0.9821678269980615,0.9612606444655822,3.454262938882575,0.8255978342164607,1.3406165820802325,1.8036803474951075,1.1715329832781662,5.6813646785246625,0.25260408055173234,0.04777831232091274,0.5912755103234704,12.227488169742218,1.7008150879295956,2.344571730063534,7.0098119859150465,3.15509396029266,4.708020988252144,0.895648276187728,0.6110929515390205,1.6707203904582646,13.164822477693255,1.1209022589531752,1.9436183790403052,0.09667890276479003,0.41248725464538427,2.1566462344383677,1.6449466434532545,3.845824321367319,0.7692698155622906,1.022683113655984,3.6855902920791648,2.57212886622942,1.243360286710149,0.011234130819015763,0.34225693314702965,4.091555555588986,1.932741844472027,9.615277814072668,1.671457996806833,0.8251630671878323,1.1713858576890432,0.7761880553177644,0.9187019678751058,0.34528006626206403,False,24.794984617860223
1.4,0.2479,3661.6,4519.6,9.2943,26.72,42.723,2699.5,73.918,120.39,0.34734,80.273,49.028,2627.4,24.982,50.82,3095.6,22.95,65.832,232.41,341.54,94.717,77.155,32.51,9.0514,25.98,6.8278,18.649,1.6778,32.552,13.842,23.278,1.2319,18.497,2.2556,4.8516,2.3324,0.022881,0.85299,0.11356,53.254,44.275,62.804,54.206,24.7,62.42,22.041,41.794,35.24,48.431,48.182,40.8,18.102,3.576531943010365,4.370605130036751,0.11785477247157818,0.9103636887657993,1.2003840007863915,3.0711152909105093,5.2080745060800435,3.3842420871760144,7.39003654683796,1.8655076402668507,0.6758710641481445,3.094589983793555,1.1743581406034667,2.6139004443745972,0.9448737920667274,0.655432955841977,9.166505022642871,0.007631911723649092,0.012158566803607343,0.7875053262204922,13.02326229358169,4.407418670304253,0.3702106317041145,9.04946264070054,3.7802115033002575,4.9101652570481304,1.2489734542850388,0.9034751248184423,2.012611456770546,15.346745038086304,1.3203979901967626,2.003750582268417,0.11254605337540359,0.4538825462145793,2.9298719082987894,1.8317174619433918,4.416407202632154,0.9917436878511104,1.0645745120483876,3.7179345832600466,2.812234316988291,1.46924417087117,0.6851435244344294,1.7195062581906746,4.672645742066406,3.0037734705109065,11.24120748722393,2.2082107682128274,1.1740522129601587,0.6552024502123353,0.5231027546742336,3.9721873442173323,0.07609691460748082,False,29.327085773317744
